sample_name	animations_gradient	animations_trajectory	body_habitat	body_product	body_site	bodysite	description	dna_extracted	elevation	env	env_biome	env_feature	env_material	env_package	geo_loc_name	host_common_name	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	physical_specimen_location	physical_specimen_remaining	psn	public	qiita_study_id	sample_type	scientific_name	sequencecenter	taxon_id	title
1928.SRS011296.SRX020669.SRR045351	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS011296.SRX020669.SRR045351	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700015301	9606	38.98	-77.11	HMP-DACC	FALSE	700015301	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011300.SRX020666.SRR047479	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS011300.SRX020666.SRR047479	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700015407	9606	38.98	-77.11	HMP-DACC	FALSE	700015407	TRUE	1928	stool	human gut metagenome	WUGSC	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011300.SRX020669.SRR045304	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS011300.SRX020669.SRR045304	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700015407	9606	38.98	-77.11	HMP-DACC	FALSE	700015407	TRUE	1928	stool	human gut metagenome	WUGSC	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011357.SRX020666.SRR047477	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS011357.SRX020666.SRR047477	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700015633	9606	38.98	-77.11	HMP-DACC	FALSE	700015633	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011357.SRX020669.SRR045289	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS011357.SRX020669.SRR045289	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700015633	9606	38.98	-77.11	HMP-DACC	FALSE	700015633	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011359.SRX020515.SRR049320	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Tongue_dorsum	HMP_SRS011359.SRX020515.SRR049320	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700015641	9606	38.98	-77.11	HMP-DACC	FALSE	700015641	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011361.SRX020515.SRR045371	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	Hard_palate	HMP_SRS011361.SRX020515.SRR045371	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700015644	9606	38.98	-77.11	HMP-DACC	FALSE	700015644	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011363.SRX020660.SRR044902	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	Buccal_mucosa	HMP_SRS011363.SRX020660.SRR044902	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700015647	9606	38.98	-77.11	HMP-DACC	FALSE	700015647	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011363.SRX020668.SRR045134	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	Buccal_mucosa	HMP_SRS011363.SRX020668.SRR045134	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700015647	9606	38.98	-77.11	HMP-DACC	FALSE	700015647	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011365.SRX020515.SRR045373	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	Attached_Keratinized_gingiva	HMP_SRS011365.SRX020515.SRR045373	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700015650	9606	38.98	-77.11	HMP-DACC	FALSE	700015650	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011367.SRX020660.SRR044857	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	Palatine_Tonsils	HMP_SRS011367.SRX020660.SRR044857	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700015653	9606	38.98	-77.11	HMP-DACC	FALSE	700015653	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011367.SRX020668.SRR045083	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	Palatine_Tonsils	HMP_SRS011367.SRX020668.SRR045083	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700015653	9606	38.98	-77.11	HMP-DACC	FALSE	700015653	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011369.SRX020660.SRR044880	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:throat	Throat	HMP_SRS011369.SRX020660.SRR044880	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700015656	9606	38.98	-77.11	HMP-DACC	FALSE	700015656	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011369.SRX020668.SRR045110	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:throat	Throat	HMP_SRS011369.SRX020668.SRR045110	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700015656	9606	38.98	-77.11	HMP-DACC	FALSE	700015656	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011371.SRX020666.SRR044950	0	NA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	Supragingival_plaque	HMP_SRS011371.SRX020666.SRR044950	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700015659	9606	38.98	-77.11	HMP-DACC	FALSE	700015659	TRUE	1928	supragingival dental plaque	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011371.SRX020669.SRR047512	0	NA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	Supragingival_plaque	HMP_SRS011371.SRX020669.SRR047512	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700015659	9606	38.98	-77.11	HMP-DACC	FALSE	700015659	TRUE	1928	supragingival dental plaque	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011373.SRX020666.SRR044979	0	NA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	Subgingival_plaque	HMP_SRS011373.SRX020666.SRR044979	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700015662	9606	38.98	-77.11	HMP-DACC	FALSE	700015662	TRUE	1928	subgingival dental plaque	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011373.SRX020669.SRR045350	0	NA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	Subgingival_plaque	HMP_SRS011373.SRX020669.SRR045350	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700015662	9606	38.98	-77.11	HMP-DACC	FALSE	700015662	TRUE	1928	subgingival dental plaque	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011375.SRX020515.SRR049321	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	L_Retroauricular_crease	HMP_SRS011375.SRX020515.SRR049321	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700015665	9606	38.98	-77.11	HMP-DACC	FALSE	700015665	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011375.SRX020537.SRR045399	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	L_Retroauricular_crease	HMP_SRS011375.SRX020537.SRR045399	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700015665	9606	38.98	-77.11	HMP-DACC	FALSE	700015665	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011375.SRX020570.SRR047533	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	L_Retroauricular_crease	HMP_SRS011375.SRX020570.SRR047533	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700015665	9606	38.98	-77.11	HMP-DACC	FALSE	700015665	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011375.SRX020571.SRR047537	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	L_Retroauricular_crease	HMP_SRS011375.SRX020571.SRR047537	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700015665	9606	38.98	-77.11	HMP-DACC	FALSE	700015665	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011377.SRX020515.SRR045362	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	R_Retroauricular_crease	HMP_SRS011377.SRX020515.SRR045362	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700015668	9606	38.98	-77.11	HMP-DACC	FALSE	700015668	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011378.SRX020515.SRR045367	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	L_Antecubital_fossa	HMP_SRS011378.SRX020515.SRR045367	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700015671	9606	38.98	-77.11	HMP-DACC	FALSE	700015671	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011378.SRX020570.SRR045455	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	L_Antecubital_fossa	HMP_SRS011378.SRX020570.SRR045455	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700015671	9606	38.98	-77.11	HMP-DACC	FALSE	700015671	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011380.SRX020662.SRR047518	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS011380.SRX020662.SRR047518	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700015677	9606	38.98	-77.11	HMP-DACC	FALSE	700015677	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011380.SRX020664.SRR045431	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS011380.SRX020664.SRR045431	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700015677	9606	38.98	-77.11	HMP-DACC	FALSE	700015677	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011380.SRX020666.SRR044937	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS011380.SRX020666.SRR044937	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700015677	9606	38.98	-77.11	HMP-DACC	FALSE	700015677	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011380.SRX020669.SRR045319	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS011380.SRX020669.SRR045319	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700015677	9606	38.98	-77.11	HMP-DACC	FALSE	700015677	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011405.SRX020666.SRR044948	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS011405.SRX020666.SRR044948	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700015981	9606	38.98	-77.11	HMP-DACC	FALSE	700015981	TRUE	1928	stool	human gut metagenome	WUGSC	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011405.SRX020669.SRR049315	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS011405.SRX020669.SRR049315	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700015981	9606	38.98	-77.11	HMP-DACC	FALSE	700015981	TRUE	1928	stool	human gut metagenome	WUGSC	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011407.SRX020666.SRR044929	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS011407.SRX020666.SRR044929	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700015993	9606	38.98	-77.11	HMP-DACC	FALSE	700015993	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011407.SRX020669.SRR045311	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS011407.SRX020669.SRR045311	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700015993	9606	38.98	-77.11	HMP-DACC	FALSE	700015993	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011409.SRX020666.SRR044964	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Tongue_dorsum	HMP_SRS011409.SRX020666.SRR044964	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700015999	9606	38.98	-77.11	HMP-DACC	FALSE	700015999	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011409.SRX020669.SRR047515	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Tongue_dorsum	HMP_SRS011409.SRX020669.SRR047515	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700015999	9606	38.98	-77.11	HMP-DACC	FALSE	700015999	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011410.SRX020666.SRR044946	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS011410.SRX020666.SRR044946	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700016012	9606	38.98	-77.11	HMP-DACC	FALSE	700016012	TRUE	1928	stool	human gut metagenome	WUGSC	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011410.SRX020669.SRR047510	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS011410.SRX020669.SRR047510	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700016012	9606	38.98	-77.11	HMP-DACC	FALSE	700016012	TRUE	1928	stool	human gut metagenome	WUGSC	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011413.SRX020666.SRR049235	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS011413.SRX020666.SRR049235	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700016021	9606	38.98	-77.11	HMP-DACC	FALSE	700016021	TRUE	1928	stool	human gut metagenome	WUGSC	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011413.SRX020669.SRR047508	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS011413.SRX020669.SRR047508	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700016021	9606	38.98	-77.11	HMP-DACC	FALSE	700016021	TRUE	1928	stool	human gut metagenome	WUGSC	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011415.SRX020666.SRR044930	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS011415.SRX020666.SRR044930	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700016029	9606	38.98	-77.11	HMP-DACC	FALSE	700016029	TRUE	1928	stool	human gut metagenome	WUGSC	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011415.SRX020669.SRR045312	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS011415.SRX020669.SRR045312	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700016029	9606	38.98	-77.11	HMP-DACC	FALSE	700016029	TRUE	1928	stool	human gut metagenome	WUGSC	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011417.SRX020666.SRR044943	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS011417.SRX020666.SRR044943	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700016059	9606	38.98	-77.11	HMP-DACC	FALSE	700016059	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011417.SRX020669.SRR045326	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS011417.SRX020669.SRR045326	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700016059	9606	38.98	-77.11	HMP-DACC	FALSE	700016059	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011419.SRX020666.SRR044928	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Tongue_dorsum	HMP_SRS011419.SRX020666.SRR044928	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700016063	9606	38.98	-77.11	HMP-DACC	FALSE	700016063	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011419.SRX020669.SRR045310	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Tongue_dorsum	HMP_SRS011419.SRX020669.SRR045310	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700016063	9606	38.98	-77.11	HMP-DACC	FALSE	700016063	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011421.SRX020660.SRR044858	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	Hard_palate	HMP_SRS011421.SRX020660.SRR044858	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700016065	9606	38.98	-77.11	HMP-DACC	FALSE	700016065	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011421.SRX020668.SRR045084	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	Hard_palate	HMP_SRS011421.SRX020668.SRR045084	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700016065	9606	38.98	-77.11	HMP-DACC	FALSE	700016065	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS011423.SRX020666.SRR044939	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	Buccal_mucosa	HMP_SRS011423.SRX020666.SRR044939	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700016067	9606	38.98	-77.11	HMP-DACC	FALSE	700016067	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
